pid,round,puzzle,ai,transfer,skill_rating,age,education,genai_usage,gate_correct,gate_confidence,ai_turns,end_reason,decisions,score,decisions_first_n,score_first_n,kept_win_score,kept_win_first_n,opener_optimal,disc_loss_total,disc_loss_per_decision,seconds,completed,black_discs,white_discs,margin,won,moves,attempts,solved,transfer_rounds,transfer_score,transfer_decisions,transfer_rate,transfer_wins,transfer_solved,transfer_openers,transfer_disc_loss,transfer_label
p234,R1,oc20260727,True,False,1,31,postgrad,less_than_monthly,False,3,0,manual,4,2,3,1,1,1,True,38,9.5,19,True,22,42,-20,False,b7 g2! b6! b8,1,False,2,1,4,0.25,0,0,0,28,Strugglers
p234,R2,b220260706,False,True,1,31,postgrad,less_than_monthly,False,3,0,manual,2,1,2,1,0,0,False,14,7.0,6,True,31,33,-2,False,g1! g7,1,False,2,1,4,0.25,0,0,0,28,Strugglers
p234,R3,bg20260726,False,True,1,31,postgrad,less_than_monthly,False,3,0,manual,2,0,2,0,0,0,False,14,7.0,3,True,27,37,-10,False,g8! h7!,1,False,2,1,4,0.25,0,0,0,28,Strugglers
p73,R1,oc20260727,True,False,1,36,some_college,less_than_monthly,False,1,0,manual,5,4,3,2,0,0,False,32,6.4,26,True,25,39,-14,False,b6! g2 b7 c8 a8,1,False,2,0,4,0.0,0,0,0,54,Strugglers
p73,R2,b220260706,False,True,1,36,some_college,less_than_monthly,False,1,0,manual,2,0,2,0,0,0,False,30,15.0,6,True,23,41,-18,False,g1! g2!,1,False,2,0,4,0.0,0,0,0,54,Strugglers
p73,R3,bg20260726,False,True,1,36,some_college,less_than_monthly,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,7,True,22,42,-20,False,g7! g8!,1,False,2,0,4,0.0,0,0,0,54,Strugglers
p686,R1,oc20260727,True,False,2,33,bachelors,few_times_week,False,3,0,manual,4,0,3,0,0,0,False,46,11.5,22,True,18,46,-28,False,b6! b7! c8! g2!,1,False,2,2,5,0.4,0,0,1,44,Strugglers
p686,R2,b220260706,False,True,2,33,bachelors,few_times_week,False,3,0,manual,2,0,2,0,0,0,False,30,15.0,9,True,23,41,-18,False,g1! g2!,1,False,2,2,5,0.4,0,0,1,44,Strugglers
p686,R3,bg20260726,False,True,2,33,bachelors,few_times_week,False,3,0,manual,3,2,3,2,1,1,True,14,4.7,16,True,27,37,-10,False,b2 g7! h7,1,False,2,2,5,0.4,0,0,1,44,Strugglers
p39,R1,oc20260727,True,False,dont_know,32,some_college,few_times_week,False,1,0,manual,3,1,3,1,0,0,False,42,14.0,8,True,20,44,-24,False,c8! b6! a8,1,False,2,0,4,0.0,0,0,0,48,Strugglers
p39,R2,b220260706,False,True,dont_know,32,some_college,few_times_week,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,5,True,26,38,-12,False,g2! h2!,1,False,2,0,4,0.0,0,0,0,48,Strugglers
p39,R3,bg20260726,False,True,dont_know,32,some_college,few_times_week,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,5,True,22,42,-20,False,g7! g8!,1,False,2,0,4,0.0,0,0,0,48,Strugglers
p364,R1,oc20260727,True,False,1,49,hs_graduate,about_monthly,False,1,0,manual,4,1,3,1,0,0,False,44,11.0,44,True,19,45,-26,False,g2! b6 c8! a7!,1,False,2,0,4,0.0,0,0,0,38,Strugglers
p364,R2,b220260706,False,True,1,49,hs_graduate,about_monthly,False,1,0,manual,2,0,2,0,0,0,False,24,12.0,5,True,26,38,-12,False,g2! h2!,1,False,2,0,4,0.0,0,0,0,38,Strugglers
p364,R3,bg20260726,False,True,1,49,hs_graduate,about_monthly,False,1,0,manual,2,0,2,0,0,0,False,14,7.0,25,True,27,37,-10,False,g8! h7!,1,False,2,0,4,0.0,0,0,0,38,Strugglers
p771,R1,oc20260727,True,False,dont_know,33,bachelors,few_times_month,True,3,0,manual,4,2,3,2,2,2,True,28,7.0,36,True,27,37,-10,False,b7 c8 g2! b6!,1,False,2,3,5,0.6,1,1,1,24,Solvers
p771,R2,b220260706,False,True,dont_know,33,bachelors,few_times_month,True,3,0,manual,2,0,2,0,0,0,False,24,12.0,12,True,26,38,-12,False,g2! h2!,1,False,2,3,5,0.6,1,1,1,24,Solvers
p771,R3,bg20260726,False,True,dont_know,33,bachelors,few_times_month,True,3,0,manual,3,3,3,3,3,3,True,0,0.0,13,True,34,30,4,True,b2 g8 h7,1,True,2,3,5,0.6,1,1,1,24,Solvers
p520,R1,oc20260727,True,False,dont_know,33,some_college,few_times_week,False,1,0,manual,4,0,3,0,0,0,False,48,12.0,9,True,17,47,-30,False,b6! b7! a7! c8!,1,False,2,3,5,0.6,0,0,2,26,Solvers
p520,R2,b220260706,False,True,dont_know,33,some_college,few_times_week,False,1,0,manual,2,1,2,1,1,1,True,12,6.0,4,True,32,32,0,False,g7 g2!,1,False,2,3,5,0.6,0,0,2,26,Solvers
p520,R3,bg20260726,False,True,dont_know,33,some_college,few_times_week,False,1,0,manual,3,2,3,2,1,1,True,14,4.7,11,True,27,37,-10,False,b2 g7! h7,1,False,2,3,5,0.6,0,0,2,26,Solvers
p849,R1,oc20260727,True,False,3,36,some_college,never,False,2,0,manual,4,2,3,2,0,0,False,40,10.0,7,True,21,43,-22,False,g2! b7 b6 a7!,1,False,2,4,6,0.667,0,0,2,24,Solvers
p849,R2,b220260706,False,True,3,36,some_college,never,False,2,0,manual,3,2,3,2,2,2,True,14,4.7,10,True,31,33,-2,False,g7 h1 h2!,1,False,2,4,6,0.667,0,0,2,24,Solvers
p849,R3,bg20260726,False,True,3,36,some_college,never,False,2,0,manual,3,2,3,2,1,1,True,10,3.3,13,True,29,35,-6,False,b2 h7! g8,1,False,2,4,6,0.667,0,0,2,24,Solvers
p425,R1,oc20260727,True,False,2,49,bachelors,few_times_week,False,3,0,manual,3,0,3,0,0,0,False,44,14.7,22,True,19,45,-26,False,g2! b8! c8!,1,False,2,2,4,0.5,0,0,1,28,Strugglers
p425,R2,b220260706,False,True,2,49,bachelors,few_times_week,False,3,0,manual,2,1,2,1,1,1,True,12,6.0,3,True,32,32,0,False,g7 g2!,1,False,2,2,4,0.5,0,0,1,28,Strugglers
p425,R3,bg20260726,False,True,2,49,bachelors,few_times_week,False,3,0,manual,2,1,2,1,0,0,False,16,8.0,6,True,26,38,-12,False,h7! g8,1,False,2,2,4,0.5,0,0,1,28,Strugglers
p579,R1,oc20260727,True,False,1,48,postgrad,weekly,False,1,0,manual,4,2,3,2,1,1,True,42,10.5,16,True,20,44,-24,False,b7 b6! g2 c8!,1,False,2,1,4,0.25,0,0,1,40,Strugglers
p579,R2,b220260706,False,True,1,48,postgrad,weekly,False,1,0,manual,2,1,2,1,1,1,True,14,7.0,5,True,31,33,-2,False,g7 h2!,1,False,2,1,4,0.25,0,0,1,40,Strugglers
p579,R3,bg20260726,False,True,1,48,postgrad,weekly,False,1,0,manual,2,0,2,0,0,0,False,26,13.0,3,True,21,43,-22,False,h7! g7!,1,False,2,1,4,0.25,0,0,1,40,Strugglers
p381,R1,oc20260727,True,False,2,41,bachelors,few_times_week,False,2,0,manual,3,0,3,0,0,0,False,54,18.0,12,True,14,50,-36,False,a7! b8! c8!,1,False,2,1,4,0.25,0,0,0,46,Strugglers
p381,R2,b220260706,False,True,2,41,bachelors,few_times_week,False,2,0,manual,2,0,2,0,0,0,False,30,15.0,4,True,23,41,-18,False,g1! g2!,1,False,2,1,4,0.25,0,0,0,46,Strugglers
p381,R3,bg20260726,False,True,2,41,bachelors,few_times_week,False,2,0,manual,2,1,2,1,0,0,False,16,8.0,2,True,26,38,-12,False,g7! b2,1,False,2,1,4,0.25,0,0,0,46,Strugglers
p781,R1,oc20260727,True,False,1,37,bachelors,several_times_day,False,2,0,manual,4,2,3,2,0,0,False,38,9.5,18,True,22,42,-20,False,g2! b7 b6 a8!,1,False,2,1,4,0.25,0,0,0,28,Strugglers
p781,R2,b220260706,False,True,1,37,bachelors,several_times_day,False,2,0,manual,2,1,2,1,0,0,False,14,7.0,5,True,31,33,-2,False,g1! g7,1,False,2,1,4,0.25,0,0,0,28,Strugglers
p781,R3,bg20260726,False,True,1,37,bachelors,several_times_day,False,2,0,manual,2,0,2,0,0,0,False,14,7.0,4,True,27,37,-10,False,g8! h7!,1,False,2,1,4,0.25,0,0,0,28,Strugglers
p148,R1,oc20260727,True,False,dont_know,23,postgrad,few_times_week,False,4,0,manual,3,0,3,0,0,0,False,44,14.7,54,True,19,45,-26,False,g2! b8! c8!,1,False,2,4,6,0.667,0,0,2,24,Solvers
p148,R2,b220260706,False,True,dont_know,23,postgrad,few_times_week,False,4,0,manual,3,2,3,2,2,2,True,14,4.7,13,True,31,33,-2,False,g7 h1 h2!,1,False,2,4,6,0.667,0,0,2,24,Solvers
p148,R3,bg20260726,False,True,dont_know,23,postgrad,few_times_week,False,4,0,manual,3,2,3,2,1,1,True,10,3.3,12,True,29,35,-6,False,b2 h7! g8,1,False,2,4,6,0.667,0,0,2,24,Solvers
p49,R1,oc20260727,True,False,2,59,postgrad,less_than_monthly,False,2,0,manual,3,1,3,1,0,0,False,36,12.0,26,True,23,41,-18,False,g2! b7 c8!,1,False,2,2,4,0.5,0,0,1,20,Strugglers
p49,R2,b220260706,False,True,2,59,postgrad,less_than_monthly,False,2,0,manual,2,1,2,1,1,1,True,12,6.0,5,True,32,32,0,False,g7 g2!,1,False,2,2,4,0.5,0,0,1,20,Strugglers
p49,R3,bg20260726,False,True,2,59,postgrad,less_than_monthly,False,2,0,manual,2,1,2,1,0,0,False,8,4.0,6,True,30,34,-4,False,g8! g7,1,False,2,2,4,0.5,0,0,1,20,Strugglers
p402,R1,oc20260727,True,False,3,33,associate,less_than_monthly,False,2,0,manual,4,2,3,2,0,0,False,40,10.0,26,True,21,43,-22,False,g2! b6 b7 a8!,1,False,2,2,5,0.4,0,0,0,40,Strugglers
p402,R2,b220260706,False,True,3,33,associate,less_than_monthly,False,2,0,manual,2,1,2,1,0,0,False,14,7.0,4,True,31,33,-2,False,g1! g7,1,False,2,2,5,0.4,0,0,0,40,Strugglers
p402,R3,bg20260726,False,True,3,33,associate,less_than_monthly,False,2,0,manual,3,1,3,1,0,0,False,26,8.7,6,True,21,43,-22,False,h7! b2 g7!,1,False,2,2,5,0.4,0,0,0,40,Strugglers
